080210  0+ 3- 3o 4-  4+ 5- 3+ 4o   26o     21 1.1
080211  3+ 4o 3- 4-  3+ 3+ 2+ 3-   25+     17 0.9
080212  3- 3o 3- 3-  3o 3- 3- 3-   22o     13 0.7
080213  3- 3- 4- 2o  4- 3+ 2+ 2-   22o     14 0.8
080214  2+ 2o 2+ 2o  3o 1+ 4+ 4-   21o     13 0.8
080215  2o 3o 3o 3+  3+ 3o 2o 2o   22-     13 0.7
080216  3o 3+ 2+ 2o  3- 1o 3- 0o   17o     10 0.5
080217  0+ 2o 2o 2o  2- 1- 1o 1+   11o Q9   5 0.2
080218  1- 1o 2o 3o  4- 3+ 3o 3+   20o     13 0.7
080219  3+ 3o 4- 3-  3- 3- 3- 1+   22o     14 0.8
080220  1+ 3o 2o 1+  1+ 1+ 0+ 1o   12-      6 0.3
080221  1- 1- 1+ 2-  2+ 2+ 2- 1-   11+ Q0   6 0.2
080222  1- 1o 2- 1o  1o 1- 0+ 1o    7+ Q3   4 0.1
080223  0+ 1- 1o 1-  1o 2o 2+ 2o   10o Q8   5 0.2
080224  1o 1- 1- 1-  1- 1o 1o 1+    7o Q1   4 0.1
080225  1+ 1+ 1o 1+  0+ 1- 0+ 0+    7- Q2   4 0.1
080226  0+ 2- 1- 1-  1o 1o 1+ 1+    8o Q4   4 0.1
080227  2o 2o 1o 1o  2- 3- 4+ 3-   17+     10 0.6
080228  4- 3+ 3- 3+  3o 4+ 4+ 4+   29o D2  23 1.1
080229  4+ 3+ 4o 4-  3o 5+ 4+ 5o   33o D1  31 1.3
080301  5+ 4- 3o 3o  4- 3+ 3- 3-   27+     22 1.1
080302  2+ 2+ 3o 2o  2- 2+ 2o 2+   18o      9 0.5
080303  2+ 2+ 2- 2+  1- 1+ 1o 0+   12o      6 0.3
080304  2- 1+ 2- 1-  1+ 0o 0o 0+    7o      3 0.1
080305  2- 2- 2- 2o  3+ 3- 2o 1o   16o      8 0.4
080306  1- 1- 0+ 0+  0+ 1+ 0+ 1+    5+      3 0.1
080307  1+ 1o 1- 0o  0+ 0o 1- 1-    5-      2 0.0
080308  0o 0o 1- 2o  4o 3+ 3+ 1+   15-     10 0.5
080309  4+ 6- 5o 4-  3+ 4- 3- 4-   32o     30 1.3
080310  4o 4- 2o 3+  3+ 3+ 3+ 4-   27-     19 1.0
080311  3- 2+ 4- 3-  4o 4- 2o 2-   23-     15 0.8
080312  3- 4- 4- 2o  2o 1+ 4- 3-   22-     14 0.8
080313  2+ 3- 2+ 3+  3+ 2o 2+ 2o   20+     11 0.6
080314  3o 3+ 3o 2o  2+ 4o 3o 4-   24+     16 0.9
080315  3+ 3- 2+ 3+  3- 2- 1+ 2-   19o     11 0.6
080316  3- 2o 1+ 1-  2- 2- 1+ 2-   13o      6 0.3
080317  2+ 1- 0o 1-  1- 2o 2- 1o    9o Q8   4 0.2
080318  3+ 4- 1+ 1+  1+ 1+ 0+ 1-   13+      8 0.4
080319  0o 1o 2- 1o  3- 3o 2+ 2+   14o      7 0.4
080320  2- 2- 1o 2o  3+ 3- 2o 2o   16+      8 0.5
080321  2o 2- 1- 1+  1- 1+ 2o 3-   12+ Q0   6 0.3
080322  2- 0+ 0+ 1-  1o 1- 1o 3-    8+ Q7   4 0.2
080323  3+ 3o 3- 2+  2- 2- 1o 1+   17o      9 0.5
080324  0+ 2- 1- 1-  1- 1- 1- 1-    6o Q3   3 0.1
080325  0o 0o 0+ 1-  1+ 1o 1+ 2o    7- Q4   3 0.1
080326  1+ 2o 4- 4+  5- 4+ 5o 4o   29+ D3  26 1.2
080327  5o 5o 4o 3o  3- 5- 5o 5o   34+ D2  36 1.4
080328  4+ 4- 4+ 4-  4+ 3+ 4- 3o   30+ D4  24 1.2
080329  2o 3o 1+ 1+  2+ 2o 3- 3o   18-      9 0.5
080330  4- 3- 2+ 2-  2- 1+ 1+ 2+   17o      9 0.5
080331  2- 1o 0o 1o  2- 0+ 1+ 1+    8+ Q6   4 0.1
080401  1+ 3- 2- 1-  1o 1- 1- 0o    9- Q5   4 0.2
080402  0o 1- 0+ 0o  0o 0+ 0+ 0+    2o Q1   1 0.0
080403  1+ 1- 0o 0+  1- 1- 0o 0o    4- Q3   2 0.0
080404  0o 0+ 0+ 1-  2+ 4- 4+ 3+   15o     11 0.6
080405  1+ 1+ 1o 3+  3- 5o 4- 4+   23- D3* 18 1.0
080406  3+ 5- 5- 3o  3+ 2o 2+ 3o   26+ D2  20 1.0
080407  3+ 4- 2o 2-  1+ 4- 3- 3o   21+     13 0.8
080408  2- 2o 2- 3-  3o 2o 2+ 3o   18+     10 0.5
080409  3+ 3- 4- 3+  3- 2- 2o 2+   22-     13 0.7
080410  3o 3- 2o 2-  2+ 2- 2+ 2+   18o      9 0.5
080411  2+ 1+ 0+ 2-  2- 1+ 0+ 1-   10- Q6   5 0.2
080412  3- 3+ 3o 3-  3o 1+ 3- 3-   21+     13 0.7
080413  1o 2- 1+ 2+  3o 3o 2o 1o   15+      8 0.4
080414  1+ 1o 0o 0o  0o 0+ 0o 0+    3o Q2   2 0.0
080415  0o 0o 0+ 0+  2o 1+ 2- 3o    9- Q8K  5 0.2
080416  3o 2+ 3o 2+  3+ 3- 4o 3-   23+ D5* 15 0.8
080417  3+ 3- 1o 1o  1+ 2- 2- 1-   13+      7 0.4
080418  2o 2+ 2o 2-  2- 1+ 1+ 1+   14-      6 0.3
080419  2o 2- 1o 1o  1- 1+ 1+ 3-   12- Q9   6 0.3
080420  2o 0+ 0+ 1-  1- 2- 1o 1-    7+ Q4   4 0.1
080421  2o 2+ 1- 1+  1o 2- 1- 1-   10+ Q7   5 0.2
080422  0+ 1- 1- 1+  1- 3- 2+ 3o   12-      6 0.3
080423  3o 4o 5+ 3+  4- 4+ 4o 4-   31+ D1  27 1.2
080424  4- 4- 4- 3+  3+ 2o 2o 3-   24+ D4* 16 0.9
080425  2+ 3- 2+ 2-  2o 2- 2- 1+   16-      8 0.4
080426  3o 1+ 2o 2o  2- 3+ 2+ 3-   18+     10 0.6
080427  3- 2+ 2o 2-  1+ 2o 1+ 1o   14+      7 0.3
080428  1+ 1- 2o 2o  3- 4- 3+ 3o   19-     11 0.6
080429  3o 2+ 1+ 0+  1o 1- 1+ 1o   11o Q0K  6 0.3
080430  0o 0+ 0+ 1o  1o 3o 4+ 1o   11o      8 0.4
080501  1- 1+ 1+ 1-  0+ 2o 3- 4o   13o      8 0.4
080502  5- 3o 2+ 1o  3- 1- 0+ 1o   16-     11 0.6
080503  3- 2+ 2+ 3o  3o 2o 3o 2o   20+ D2* 11 0.6
080504  1- 2- 2+ 2+  1+ 3- 2+ 2+   16-      8 0.4
080505  2+ 2+ 3+ 1-  3- 3+ 3+ 2+   20+ D1* 12 0.7
080506  4o 2+ 2+ 2o  1+ 1- 1o 1+   15o      9 0.5
080507  2o 1- 0+ 0+  1o 1o 2- 2o    9o      4 0.2
080508  2- 1o 1+ 1+  1o 1o 1o 1-    9o      4 0.2
080509  1+ 1- 1- 1-  1- 0+ 0+ 1-    5+ Q5   3 0.1
080510  1o 2- 1o 1o  0+ 0+ 1+ 2o    9-      4 0.1
080511  1o 1o 1- 1-  1- 1- 2- 0+    7- Q9   4 0.1
080512  0+ 0+ 1- 1-  0+ 1o 1o 1+    6- Q6   3 0.1
080513  2- 2- 0o 0+  1- 1o 1o 0+    7- Q0   3 0.1
080514  0+ 1- 0+ 1-  1o 0+ 1- 0+    4+ Q2   3 0.0
080515  0o 1o 0+ 0+  0+ 0+ 1- 1+    4+ Q3   2 0.0
080516  1+ 1o 0+ 1+  2- 1+ 1+ 1-    9o      4 0.2
080517  1- 0o 0o 0+  0o 0+ 0o 0o    1+ Q1   1 0.0
080518  0o 1- 0+ 1-  2- 0+ 0+ 0+    4+ Q4   2 0.0
080519  2o 2- 1+ 2o  2o 2o 2- 1-   13+      6 0.3
080520  2- 1+ 2+ 1o  2o 2o 2+ 3o   16-      8 0.4
080521  3o 4- 2o 2+  2+ 2+ 2- 2-   19o D3* 10 0.6
080522  3- 2o 2- 1o  2- 3+ 3o 2o   17+      9 0.5
080523  2o 2- 0o 1+  2+ 2- 3+ 3-   15o      8 0.4
080524  3+ 1- 2o 2o  2o 2o 1- 2-   14+      7 0.4
080525  2+ 2o 1+ 1o  2- 1o 1- 1+   11+      5 0.2
080526  1- 1+ 1- 1+  0+ 0+ 0+ 1o    6o Q7   3 0.1
080527  0+ 0o 1- 0+  1- 1o 1- 2o    6- Q8   3 0.1
080528  3- 2o 3o 2-  3+ 3o 1+ 2o   19o D4* 11 0.6
080529  3o 2+ 2- 1o  2+ 3- 3- 2-   17+      9 0.5
080530  3+ 1o 1- 1o  2+ 4- 3+ 2-   17o D5* 10 0.6
080531  1- 2- 2+ 2+  3o 2+ 3- 2-   17-      9 0.5
080601  2o 2o 2- 1+  2- 3- 2+ 2-   15+      7 0.4
080602  2- 1+ 1- 1o  1+ 1+ 1+ 1-    9+      4 0.2
080603  0+ 2- 1- 1o  1o 1+ 1+ 2-    9o      4 0.2
080604  2- 1o 1o 0o  1o 1- 0o 0+    6- Q7   3 0.1
080605  0+ 0o 0+ 1o  1- 1o 0+ 0o    4- Q3   2 0.0
080606  1- 2o 2- 2+  1o 1o 2o 2o   13-      6 0.3
080607  2o 1+ 3+ 3-  3- 2o 3o 3-   20- D5* 11 0.6
080608  3o 1+ 1+ 1o  3- 2o 1- 1+   13+      7 0.4
080609  2- 1- 0+ 0+  0+ 0o 1+ 1o    6- Q8   3 0.1
080610  1- 0+ 0o 0+  1o 1- 0+ 0+    4- Q2   2 0.0
080611  1- 1- 1+ 1o  1- 0+ 0+ 1-    6- Q5   3 0.1
080612  0+ 1o 1+ 0+  0+ 1- 1- 1o    6- Q6   3 0.1
080613  1- 0+ 0o 0o  0+ 0+ 1o 0+    3o Q1   2 0.0
080614  1- 0+ 1- 0+  2- 3+ 5- 6-   17+ D3* 18 1.0
080615  4o 4+ 3+ 3-  2+ 3- 2+ 3+   25o D1* 17 0.9
080616  2+ 2- 2o 3-  2+ 3- 4- 4-   21o D4* 12 0.7
080617  3o 2+ 2+ 2+  2o 2+ 2o 2o   18+      9 0.5
080618  3+ 3+ 2+ 2-  2o 1o 1- 1-   15o      8 0.5
080619  1o 1- 1- 2-  2- 2o 3- 2-   12o      6 0.3
080620  2+ 3o 3o 2-  1+ 1+ 2o 2o   17-      9 0.5
080621  1o 1- 1- 1o  1- 1o 1+ 1+    8- Q9   4 0.1
080622  1+ 0+ 0+ 1o  1- 0+ 0+ 1-    5o Q4   3 0.1
080623  2- 2- 1- 1o  1o 1- 1- 0+    8- Q0   4 0.1
080624  1- 1- 1- 1-  1- 1o 2o 3o    9+      5 0.2
080625  3- 2+ 2+ 1o  1o 2+ 3+ 3o   18o     10 0.6
080626  4o 3+ 2+ 4-  3- 2o 2o 2-   22- D2* 14 0.8
080627  3+ 2o 2- 2+  2o 2+ 1+ 1o   16o      8 0.4
080628  1o 1+ 1- 1+  1+ 1+ 2o 1+   10+      5 0.2
080629  2o 2o 1o 2o  1+ 2- 2o 3o   15o      7 0.4
080630  1o 1+ 1o 1-  1+ 1+ 1+ 0+    8+      4 0.1
080701  2o 1+ 2- 1o  2o 1- 0o 0+    9o      4 0.1
080702  1+ 1- 0+ 1-  0+ 0o 0+ 0o    4-      2 0.0
080703  0+ 0+ 0o 0+  1o 1+ 0+ 1-    4+      2 0.0
080704  0+ 1- 0+ 0+  1+ 2- 1- 1-    6o      3 0.1
080705  2- 1+ 1- 2o  3- 2+ 2o 2+   15o      7 0.4
080706  1+ 1o 1+ 0+  1o 0+ 1- 0o    6o      3 0.1
080707  1- 1- 1- 0+  0+ 0o 0o 1o    4-      2 0.0
080708  0+ 0o 0+ 0+  0+ 0+ 0+ 1o    3o      2 0.0
080709  0+ 1- 0+ 1-  0+ 1- 1- 1-    4+      3 0.0
080710  0+ 0o 0o 1o  1+ 1o 1o 1+    6o      3 0.1
080711  1o 1- 1+ 2-  2+ 1o 1+ 3o   12+      6 0.3
080712  3o 4+ 4o 3+  3+ 2o 2+ 2-   24o     16 0.9
080713  2- 2o 3- 3-  2+ 3o 3o 3-   20o     11 0.6
080714  2o 2o 2+ 3-  2+ 3o 2- 2+   18+      9 0.5
080715  3- 2- 2- 2-  1+ 1+ 2- 2o   14o      7 0.3
080716  1+ 2- 1o 1o  1o 1+ 1- 2-   10-      5 0.2
080717  2+ 1o 1- 1-  1- 1- 1o 0o    7o      4 0.1
080718  0+ 1o 1+ 1-  1+ 1- 0+ 0+    6o      3 0.1
080719  0o 0o 0o 0+  1- 0+ 0+ 1-    2+ Q1   2 0.0
080720  1+ 0+ 0o 0+  0+ 0+ 1+ 1-    5- Q9   3 0.0
080721  1o 1+ 1+ 1+  1+ 1+ 1+ 2-   11-      5 0.2
080722  1- 1o 1+ 2o  3+ 3o 3- 4-   18- D4* 11 0.6
080723  3o 4- 3o 2o  4o 3o 3o 3o   25- D1* 16 0.9
080724  4- 3- 3- 2o  2o 1+ 2- 2o   18o     10 0.5
080725  0+ 1o 0+ 1+  0+ 0o 0o 1-    4o Q6   2 0.0
080726  2- 1o 1- 1o  1o 1o 2- 1-    9-      4 0.1
080727  0o 0o 0+ 2-  1o 1o 2o 4-   10-      6 0.3
080728  2o 2o 2o 1+  1o 1o 0+ 0+   10o      5 0.2
080729  0o 0+ 1- 1-  1- 1o 1+ 1o    6- Q0   3 0.1
080730  1o 2o 1- 1o  0+ 0+ 1o 1o    7+      4 0.1
080731  0o 0+ 1- 1o  1- 1o 1- 1-    5o Q8   3 0.0
080801  1- 1- 0+ 0+  1o 1o 2- 1+    7o      4 0.1
080802  0o 0+ 0+ 0+  1- 0o 1- 1-    3o Q2   2 0.0
080803  0+ 1- 0+ 1-  1- 1o 1+ 2o    7o      4 0.1
080804  1+ 0+ 0+ 1-  1o 0+ 1- 1-    5+ Q9   3 0.1
080805  0+ 0+ 1- 1o  1- 0+ 0+ 0o    4- Q6   2 0.0
080806  1- 1- 1- 1+  1+ 1+ 1+ 1+    9-      4 0.1
080807  1o 1o 0+ 0+  1- 1o 1+ 2o    8-      4 0.1
080808  0o 0+ 0+ 0o  0+ 1+ 1- 2o    5o      3 0.0
080809  2+ 3+ 2+ 2o  2+ 4- 5- 5+   26o D1  21 1.1
080810  4- 4- 3+ 1+  1+ 3o 2- 2-   20- D3* 12 0.7
080811  3- 1+ 1o 1+  2o 1+ 1- 1+   12-      6 0.3
080812  2o 2o 2o 1+  2- 2o 1o 1+   13+      6 0.3
080813  2+ 1o 0+ 1o  1o 1- 1- 1-    8-      4 0.1
080814  2+ 3o 1- 1-  1o 1- 1- 0+    9+      5 0.2
080815  2o 1+ 0+ 0+  0o 0+ 0+ 0o    5-      2 0.0
080816  0o 1- 1o 1-  0+ 1- 1o 3-    7o      4 0.1
080817  3+ 2- 1- 2-  2o 1+ 1- 2-   13o D5*  7 0.3
080818  2+ 3+ 3- 3+  5- 4- 3+ 3o   26+ D2* 19 1.0
080819  3- 2+ 2+ 2o  2+ 3- 2o 1+   18- D4*  9 0.5
080820  2o 2- 1o 1o  1o 1- 0+ 0+    8o      4 0.1
080821  0o 0o 1- 1+  1o 0+ 1o 1o    5+      3 0.0
080822  1- 1- 1+ 1o  1- 0o 0+ 1-    5+ Q0   3 0.1
080823  1o 1- 0o 0o  1+ 1- 0+ 1o    5o      3 0.0
080824  0o 0o 0+ 0+  1- 0+ 0+ 1o    3o Q4   2 0.0
080825  0o 0o 0+ 0o  0+ 0o 0o 0+    1o Q1   1 0.0
080826  0+ 0o 0o 0o  1- 1o 0+ 0+    3- Q3   2 0.0
080827  2- 2- 1- 0+  1- 0+ 0+ 0+    6o      3 0.1
080828  0+ 1o 0o 0+  1- 1o 1o 1o    5+ Q8   3 0.1
080829  1- 1- 1- 0+  0+ 1o 1- 1-    5o Q7   3 0.1
080830  0+ 0+ 0+ 1o  1- 0+ 0+ 0o    3+ Q5   2 0.0
080831  0+ 0+ 1- 1o  2- 1+ 1+ 1o    8-      4 0.1
080901  1+ 1o 0o 0+  1- 0+ 1o 1-    5+      3 0.1
080902  1- 0+ 1- 1o  1o 0+ 0+ 1o    5+ Q8   3 0.1
080903  0+ 1+ 2o 2+  1+ 3- 2+ 3o   15+      8 0.4
080904  6- 6o 4- 3+  4- 3+ 2+ 2+   30+ D1  31 1.3
080905  2+ 3- 1o 1+  2o 1o 1+ 2o   14-      7 0.3
080906  3o 2- 1o 2-  3o 2- 2o 2o   16o      8 0.4
080907  3o 2+ 1- 1o  3- 2- 3+ 1o   16- D4*  9 0.5
080908  1o 3- 3- 2o  2o 2+ 3o 2o   18- D3*  9 0.5
080909  2- 3- 2- 1o  1o 1- 1o 3-   12+      6 0.3
080910  2- 1+ 1o 1o  1- 1+ 2- 1o   10-      5 0.2
080911  0o 1- 0o 0+  0+ 0+ 0+ 2-    4- Q6   2 0.0
080912  1- 0o 0o 0o  0o 0o 0+ 0o    1o Q2   1 0.0
080913  0o 0o 0o 0+  0o 0o 0o 0+    1- Q1   0 0.0
080914  0o 0o 1o 1-  1- 1- 3+ 3+   10-      6 0.3
080915  3- 2+ 4o 4-  4- 3+ 3o 2+   25o D2* 17 0.9
080916  1o 3o 3- 2o  1+ 3o 2o 1o   16o D5*  9 0.5
080917  2+ 2+ 0o 0+  0+ 0+ 0o 1-    6+      3 0.1
080918  2o 3- 2o 2+  2o 1o 1- 1-   13+      6 0.3
080919  0o 1+ 1o 1+  1+ 1o 2- 1-    8+      4 0.1
080920  2o 2- 1- 0+  1- 1o 0+ 0+    7o      4 0.1
080921  0o 0o 0o 0o  0+ 1- 0+ 2-    3o Q4   2 0.0
080922  3o 3- 0o 0o  0o 0+ 0o 0+    6+      4 0.1
080923  1+ 0o 1o 1-  1- 0+ 0+ 0+    5- Q7   3 0.0
080924  0+ 1- 0+ 1+  1o 0+ 0o 0o    4o Q5   2 0.0
080925  0+ 0o 0o 0+  0+ 1- 2o 2+    6o      3 0.1
080926  2- 1o 0+ 0+  1- 0+ 0o 0o    4+ Q0   2 0.0
080927  0o 0o 0o 0+  0+ 1+ 2o 1+    5+      3 0.0
080928  0o 0+ 1- 1o  2- 0+ 0o 0o    4o Q9   2 0.0
080929  0o 1- 1o 1o  1- 0o 0o 1-    4o Q3   2 0.0
080930  0o 0+ 0+ 0o  1+ 2- 2o 3-    8+      4 0.1
081001  2o 1+ 2+ 2-  2o 3- 2+ 2+   17-      8 0.4
081002  2+ 3- 2+ 4-  4o 3- 3o 2+   23o     14 0.8
081003  3o 3o 3+ 2+  4- 3- 2+ 3o   23+     14 0.8
081004  3- 4o 2o 3-  2o 1+ 1- 2o   17+     10 0.6
081005  1+ 2+ 1+ 1-  1- 0+ 0+ 1+    8+      4 0.1
081006  1o 3- 1- 1-  0o 0+ 0+ 1-    6+      4 0.1
081007  0+ 0o 0o 0o  1- 1- 1o 0+    3o      2 0.0
081008  1+ 1- 0o 0o  0o 0o 0o 1-    3-      1 0.0
081009  0o 0o 0+ 0o  0+ 0o 0o 0o    1-      0 0.0
081010  0o 0+ 0+ 1o  1- 1- 0o 2-    5-      2 0.0
081011  1+ 2+ 4o 3+  5+ 6+ 5o 3-   30+     34 1.3
081012  4- 3o 3- 2+  2o 3o 1+ 3+   21+     13 0.7
081013  3o 3- 2+ 2-  1- 1o 2o 2-   15o      8 0.4
081014  0+ 0+ 1o 1+  1- 1- 1o 0+    6-      3 0.1
081015  3o 3o 3- 2-  1o 1- 1o 2-   15-      8 0.4
081016  2- 1o 1o 1+  0+ 0+ 1- 1-    7o      4 0.1
081017  0o 0+ 0o 0+  1o 1- 0+ 0o    3- Q6   2 0.0
081018  0o 0o 0o 0o  0o 0+ 1- 0o    1o Q2   1 0.0
081019  2- 1+ 1- 2-  2o 2+ 3o 3-   15+      8 0.4
081020  2- 0+ 0+ 0o  1- 1o 1o 1+    6+      3 0.1
081021  2- 2o 0+ 1-  1- 0+ 1- 1-    7o      4 0.1
081022  0o 0o 0o 0+  1o 3- 3- 2+    9o      5 0.2
081023  1+ 2- 1+ 1-  0+ 0+ 0+ 0+    6+      3 0.1
081024  0o 1o 1- 0o  0o 0o 0o 0o    2- Q4   1 0.0
081025  0o 0o 0o 0o  1- 1- 0+ 0+    2o Q3   1 0.0
081026  1- 3- 2- 1-  1+ 1+ 0o 1o    9+      5 0.2
081027  1o 0o 1- 0o  0o 0o 0o 0o    2- Q5   1 0.0
081028  0o 1- 2- 1+  1- 2- 2o 1+    9+      4 0.2
081029  2+ 4- 4+ 2-  2+ 4- 3+ 3+   25- D2* 17 0.9
081030  3o 2+ 2+ 3o  3- 4- 3o 2+   22+ D5* 13 0.8
081031  2- 3- 2o 1+  0+ 1o 2- 2o   13-      6 0.3
081101  2- 0+ 1- 0+  0o 0+ 1o 1-    5o      3 0.0
081102  0o 0o 0+ 1o  2- 0+ 1o 2-    6o      3 0.1
081103  0o 0o 0+ 0o  0o 0o 0+ 1-    1+ Q3   1 0.0
081104  1o 0o 0o 0o  0o 0o 0+ 0+    2- Q0   1 0.0
081105  0+ 0+ 0+ 0+  0+ 0+ 0+ 0+    3- Q7   2 0.0
081106  0o 0o 0o 0o  0o 0o 1o 0+    1+ Q9   1 0.0
081107  0+ 2- 2o 2o  2+ 2o 2o 4+   17-     10 0.5
081108  4o 3+ 3- 3+  3- 2o 2+ 1+   22- D2* 14 0.8
081109  4o 3- 2+ 2+  1+ 1+ 2+ 3+   20- D3* 12 0.7
081110  1+ 2o 1- 1-  1o 1o 0o 0o    7-      3 0.1
081111  0o 1+ 0+ 1-  0o 0o 0o 0o    2+      1 0.0
081112  1o 0o 1o 1-  0+ 1- 0+ 1o    5o      3 0.0
081113  1- 0+ 0+ 0+  0o 0o 0o 0o    2- Q6   1 0.0
081114  0o 0o 0o 0o  0o 1- 0+ 0+    1+ Q4   1 0.0
081115  1+ 1+ 0o 0o  0o 1- 2o 3-    8o      4 0.1
081116  4- 4- 2o 2-  2- 1o 2o 2o   18- D5* 10 0.6
081117  2+ 2- 1o 0o  0o 0o 1- 0+    6o      3 0.1
081118  0+ 0o 0o 0o  0+ 0o 1- 0o    1+ Q5   1 0.0
081119  0o 0+ 0o 0o  0o 1- 1- 0o    2- Q8   1 0.0
081120  0o 1o 0o 0o  0+ 0o 1- 1o    3o      2 0.0
081121  0+ 0o 0o 0o  0o 0o 0+ 0o    1- Q2   0 0.0
081122  0o 0o 0o 0o  0o 0o 0+ 0o    0+ Q1   0 0.0
081123  2- 2- 1o 0+  0o 0o 0+ 0o    5o      2 0.0
081124  0o 0o 0o 0o  0o 0o 0o 3o    3o      2 0.0
081125  4- 3+ 4- 2+  2+ 2+ 3- 2+   23- D1* 14 0.8
081126  4- 4- 3- 1+  1+ 2- 2o 3-   19o D4* 11 0.7
081127  3+ 2+ 1+ 2-  2- 1+ 3- 3-   17o      9 0.5
081128  1+ 2+ 1- 0+  0+ 1o 1+ 3-   10o      5 0.2
081129  1- 1o 1+ 1o  0+ 0+ 0+ 1o    6o      3 0.1
081130  1- 0o 0+ 0o  0+ 1o 0+ 0o    3-      2 0.0
081201  0o 0o 0o 0o  0o 0o 0o 0o    0o      0 0.0
081202  0o 0o 0o 0o  0o 0o 0o 0o    0o      0 0.0
081203  1- 1- 1- 1-  1o 2- 1+ 2o    9-      4 0.1
081204  2o 3+ 2+ 2+  3- 2o 1o 1o   17-      9 0.5
081205  1+ 2- 2- 4-  2o 4o 1+ 4-   19+     12 0.7
081206  4- 4+ 3+ 2+  2+ 4o 3o 2o   25o     17 0.9
081207  2o 2+ 2+ 2+  2+ 2+ 1+ 1-   16-      8 0.4
081208  0+ 1+ 0o 0+  0+ 1- 1+ 0+    5-      3 0.0
081209  0o 0o 0o 0o  0+ 0+ 0+ 0+    1+      1 0.0
081210  0o 0o 0o 0+  1o 1o 2- 1+    5+      3 0.0
081211  2- 1+ 1+ 1-  1+ 2- 1o 1-   10-      5 0.2
081212  1o 0+ 0+ 1+  1o 1- 0+ 1-    6-      3 0.1
081213  1+ 1- 0+ 0+  0+ 0o 0+ 0+    4-      2 0.0
081214  1- 0o 0o 0o  0+ 0o 0o 0o    1o      1 0.0
081215  1- 1+ 1- 0+  0o 0+ 0+ 1o    5-      3 0.0
081216  1- 1+ 1- 1o  2- 1+ 2+ 3-   12-      6 0.3
081217  3- 2+ 1+ 0+  2- 2o 1+ 1-   12+      6 0.3
081218  0o 0+ 0o 0o  0+ 1- 1- 1-    3- Q7   2 0.0
081219  1- 1- 0+ 1+  1+ 1+ 1- 1o    7+      4 0.1
081220  0+ 0o 1- 1-  1- 1- 0+ 0o    3+ Q9   2 0.0
081221  0+ 1o 1- 0+  0o 0o 0o 0o    2+ Q8   1 0.0
081222  0o 0+ 0o 0o  0+ 3+ 2+ 2-    8o      5 0.2
081223  2+ 3- 2- 2o  2o 3- 3o 4-   20o D4* 11 0.6
081224  3- 2+ 2- 2o  1o 2- 2o 1o   14+      7 0.3
081225  0+ 0+ 0o 1o  2o 1- 2- 1+    7+      4 0.1
081226  2- 0+ 0o 0o  0+ 0+ 1- 1-    4o      2 0.0
081227  1+ 0o 0o 0o  0+ 0+ 0+ 1-    3o      2 0.0
081228  1o 0o 0+ 1-  0+ 1- 0+ 0+    4- Q0   2 0.0
081229  0+ 0o 0o 0+  0o 0+ 0o 0+    1+ Q4   1 0.0
081230  0o 0o 0o 0o  0o 0o 0+ 1o    1+ Q6   1 0.0
081231  3o 3+ 3o 3+  2+ 2+ 3- 2+   22+ D2* 13 0.8
090101  2- 2+ 3- 2o  2+ 2- 1- 2-   15o D4*  7 0.4
090102  1- 1- 0o 0+  1- 2o 2- 3-    9-      4 0.2
090103  3- 3o 3- 4-  2o 2+ 1- 2o   19o D1* 11 0.6
090104  2+ 1- 1- 1o  1- 2+ 2- 0+   10-      5 0.2
090105  1o 1+ 1o 1o  1o 2- 1o 2o   10o      5 0.2
090106  2o 2- 0+ 1o  1o 1+ 0o 0o    7+      4 0.1
090107  0+ 1- 1o 0+  0+ 1- 0o 1-    4o Q7   2 0.0
090108  0o 0o 0+ 1-  2o 1+ 1- 1+    6+      3 0.1
090109  2- 1+ 1o 1-  2o 2- 2- 1o   11o      5 0.2
090110  3o 2+ 1o 1o  0+ 0o 0+ 1o    9o      5 0.2
090111  1o 0o 0o 1-  0o 0o 0o 0o    2- Q4   1 0.0
090112  0o 0o 0o 0o  0o 0o 0+ 0o    0+ Q1   0 0.0
090113  1o 2o 2- 0o  1o 1o 1+ 1o    9o      4 0.1
090114  2+ 2o 1o 2-  2+ 1- 1+ 1+   13-      6 0.3
090115  1+ 2o 1o 1+  1- 2o 2+ 2+   13o      6 0.3
090116  2o 2o 0o 1-  1- 1+ 1o 0o    8-      4 0.1
090117  0+ 1- 1o 0+  0+ 1+ 1o 0+    5+ Q0   3 0.1
090118  0+ 0o 0+ 1-  0+ 1- 1o 1o    4+ Q8   2 0.0
090119  4o 2+ 2+ 1-  1o 2- 2- 2+   16o D3*  9 0.5
090120  2o 1- 1- 0+  0+ 0o 2o 1+    7+      4 0.1
090121  0o 0o 0o 1o  1- 2o 2o 1o    7-      3 0.1
090122  0o 1- 0+ 0+  0+ 0+ 0+ 0o    2+ Q2   2 0.0
090123  0o 0o 0+ 0+  1- 0o 0o 1-    2o Q3   1 0.0
090124  1o 1o 0o 0o  0o 0+ 0o 0+    3- Q5   2 0.0
090125  1- 0o 0o 0o  1- 0+ 0+ 2-    4- Q9   2 0.0
090126  3+ 2+ 3- 2o  3o 3+ 2- 0+   19- D2* 11 0.6
090127  0+ 1o 0+ 0+  0+ 2- 2o 2-    8-      4 0.1
090128  0o 0o 0o 1o  1- 1- 0+ 1-    3+ Q6   2 0.0
090129  0o 2o 2+ 1+  1+ 0+ 0+ 0o    8-      4 0.1
